Num_Acc;id_vehicule;num_veh;senc;catv;obs;obsm;choc;manv;motor;occutc
202300048141;155595146;A01;2;43;0;0;8;1;1;
202300048142;155595145;A01;3;7;0;2;8;15;1;
202300048142;155595148;B01;3;33;0;2;1;17;1;
202300048143;155595141;A01;2;7;0;9;8;1;1;
202300048143;155595143;B01;2;1;0;2;8;1;5;
202300048144;155595140;A01;2;7;0;2;4;2;1;
202300048144;155595142;B01;1;7;0;2;1;2;1;
202300048145;155595144;A01;2;7;0;2;1;13;1;
202300048145;155595147;B01;1;7;0;2;1;13;2;
202300048146;155595137;A01;1;60;0;2;3;13;5;
202300048146;155595139;B01;1;7;0;2;3;21;1;
202300048147;155595136;A01;0;7;0;2;8;0;0;
202300048147;155595138;B01;3;7;0;2;1;1;0;
202300048148;155595135;A01;1;7;0;1;1;15;1;
202300048149;155595130;A01;1;7;0;2;3;13;0;
202300048149;155595133;B01;2;2;0;2;1;1;0;
202300048150;155595131;B01;1;7;0;2;3;1;0;
202300048150;155595134;A01;1;50;0;2;1;1;3;
202300048151;155595128;A01;2;32;0;2;9;17;0;
202300048151;155595129;B01;2;10;0;2;8;1;0;
202300048151;155595132;C01;1;10;0;2;3;1;0;
202300048152;155595125;B01;2;1;0;2;8;1;0;
202300048152;155595126;A01;2;7;0;2;7;22;1;
202300048153;155595123;A01;1;33;0;2;1;17;1;
202300048153;155595124;B01;2;7;0;2;2;1;1;
202300048153;155595127;C01;1;7;0;2;3;1;1;
202300048154;155595121;A01;0;7;8;2;3;21;1;
202300048154;155595122;B01;0;7;0;2;3;1;1;
202300048155;155595119;A01;3;7;0;1;4;4;1;
202300048156;155595117;C01;1;7;0;2;3;1;1;
202300048156;155595118;B01;2;7;0;2;1;1;1;
202300048156;155595120;A01;1;7;0;2;1;13;1;
202300048157;155595115;A01;3;1;0;2;0;0;5;
202300048157;155595116;B01;3;10;0;2;0;17;1;
202300048158;155595114;A01;1;2;1;0;2;1;1;
202300048159;155595113;A01;2;7;0;1;0;1;0;
202300048160;155595110;A01;2;10;6;0;3;1;1;
202300048161;155595112;A01;3;37;0;1;7;26;1;1.0
202300048162;155595107;B01;3;7;0;2;3;26;1;
202300048162;155595109;A01;3;7;0;2;1;0;1;
202300048163;155595108;A01;1;7;0;2;2;15;1;
202300048163;155595111;B01;2;33;0;2;1;1;1;
202300048164;155595103;A01;1;10;0;1;2;13;1;
202300048165;155595105;B01;2;7;4;2;0;2;1;
202300048165;155595106;A01;2;7;4;2;3;1;1;
202300048166;155595100;A01;3;7;0;2;2;9;0;
202300048166;155595102;B01;0;1;0;0;1;15;5;
202300048167;155595099;A01;0;7;0;2;1;9;1;
202300048167;155595101;B01;0;7;0;2;3;1;1;
202300048167;155595104;C01;0;7;0;2;1;0;1;
202300048168;155595097;A01;3;7;0;1;3;1;1;
202300048169;155595095;A01;1;99;0;2;1;26;1;
202300048169;155595098;B01;2;7;0;2;2;0;1;
202300048170;155595094;A01;3;7;0;1;1;24;1;
202300048171;155595093;A01;1;7;0;2;3;16;0;
202300048171;155595096;B01;2;7;0;2;1;1;0;
202300048172;155595090;A01;1;33;0;2;7;17;1;
202300048172;155595091;B01;1;7;0;2;8;11;1;
202300048173;155595089;A01;0;7;1;0;0;0;0;
202300048174;155595086;A01;1;7;0;2;2;1;0;
202300048174;155595088;B01;1;33;0;2;8;1;0;
202300048175;155595087;B01;1;7;0;2;1;1;1;
202300048175;155595092;A01;1;7;0;2;7;1;1;
202300048176;155595084;A01;1;30;0;2;1;1;3;
202300048176;155595085;B01;1;7;0;2;4;23;1;
202300048177;155595081;A01;2;7;0;0;1;15;0;
202300048177;155595083;B01;1;7;0;0;1;2;0;
202300048178;155595082;A01;3;7;0;0;0;1;1;
202300048179;155595080;A01;2;7;1;0;2;1;1;
202300048180;155595078;A01;1;10;0;9;7;16;3;
202300048180;155595079;B01;1;50;0;2;1;1;3;
202300048181;155595077;A01;1;33;0;0;8;2;1;
202300048182;155595075;A01;2;7;0;2;1;1;1;
202300048182;155595076;B01;1;7;0;2;1;1;2;
202300048183;155595070;A01;0;7;0;0;6;1;1;
202300048183;155595072;B01;0;33;0;2;2;2;1;
202300048184;155595069;A01;1;1;0;2;1;2;5;
202300048184;155595074;B01;1;7;0;2;5;2;0;
202300048185;155595068;A01;0;2;0;0;0;1;1;
202300048186;155595071;B01;3;7;0;2;1;0;1;
202300048186;155595073;A01;3;37;0;2;1;1;1;1.0
202300048187;155595065;A01;1;7;0;2;4;15;1;
202300048187;155595066;B01;1;2;0;2;1;2;1;
202300048188;155595064;A01;1;10;0;2;2;1;3;
202300048188;155595067;B01;1;32;0;2;1;1;0;
202300048189;155595062;A01;1;7;0;2;7;17;0;
202300048189;155595063;B01;1;1;0;0;8;2;5;
202300048190;155595060;A01;1;7;0;1;1;15;2;
202300048191;155595058;A01;3;7;0;0;1;15;1;
202300048191;155595061;B01;3;10;6;2;1;17;1;
202300048192;155595054;A01;2;7;0;2;5;14;1;
202300048192;155595056;B01;0;33;0;2;8;2;1;
202300048193;155595057;A01;3;7;0;2;1;2;1;
202300048193;155595059;B01;3;7;0;2;4;23;1;
202300048194;155595050;A01;1;7;0;2;3;10;1;
202300048194;155595052;B01;2;7;0;2;2;1;1;
202300048195;155595047;A01;2;7;0;2;4;1;1;
202300048195;155595049;B01;2;7;0;2;1;14;1;
202300048196;155595048;A01;2;7;3;0;5;13;1;
202300048196;155595051;B01;2;7;3;2;3;1;1;
202300048196;155595053;C01;2;7;1;0;1;1;1;
202300048196;155595055;D01;2;7;0;2;5;21;1;
202300048197;155595042;A01;1;7;0;2;6;1;1;
202300048197;155595045;B01;1;33;0;2;2;2;1;
202300048198;155595041;A01;3;33;0;2;1;1;1;
202300048198;155595043;B01;0;7;0;2;3;1;1;
202300048199;155595040;A01;2;7;0;2;1;13;1;
202300048199;155595044;B01;1;7;0;2;1;1;1;
202300048200;155595046;A01;2;7;4;0;7;2;1;
202300048201;155595038;B01;2;7;4;2;4;1;1;
202300048201;155595039;A01;2;7;0;2;1;2;1;
202300048202;155595036;A01;3;7;1;0;2;14;1;
202300048203;155595035;A01;2;33;0;0;9;14;1;
202300048203;155595037;B01;2;33;0;0;9;14;1;
202300048204;155595032;A01;1;33;4;2;3;18;1;
202300048204;155595034;B01;1;7;0;2;2;23;1;
202300048205;155595033;A01;1;7;0;0;9;1;1;
202300048206;155595029;A01;1;33;16;0;7;21;1;
202300048207;155595030;A01;1;7;0;2;2;2;1;
202300048207;155595031;B01;1;1;14;2;4;2;5;
202300048208;155595028;A01;2;33;6;0;8;1;1;
202300048209;155595024;A01;2;7;0;2;1;2;1;
202300048209;155595026;B01;2;7;0;2;4;2;1;
202300048209;155595027;C01;2;7;0;2;4;2;1;
202300048210;155595025;A01;3;33;16;0;9;0;0;
202300048211;155595021;A01;2;7;0;2;5;12;1;
202300048211;155595022;B01;2;33;0;2;2;3;1;
202300048212;155595016;A01;1;10;0;2;3;2;1;
202300048212;155595019;B01;1;10;0;9;2;3;1;
202300048213;155595018;A01;1;7;0;2;7;13;1;
202300048213;155595020;B01;2;10;0;2;1;1;1;
202300048214;155595015;A01;2;7;3;0;3;21;1;
202300048215;155595013;B01;1;7;0;2;4;2;1;
202300048215;155595014;A01;1;7;0;2;1;2;1;
202300048216;155595017;B01;3;7;0;2;4;1;0;
202300048216;155595023;A01;3;33;0;2;1;1;0;
202300048217;155595011;A01;2;7;0;1;7;0;1;
202300048218;155595009;A01;2;10;0;2;1;1;1;
202300048218;155595010;B01;2;7;0;2;4;1;1;
202300048218;155595012;C01;2;7;0;2;4;1;1;
202300048219;155595007;A01;1;7;13;0;1;1;1;
202300048220;155595006;A01;2;2;0;2;1;1;1;
202300048220;155595008;B01;1;7;0;2;1;15;1;
202300048221;155595001;A01;2;10;0;2;1;13;1;
202300048221;155595004;B01;2;7;4;2;7;1;1;
202300048221;155595005;C01;2;7;13;2;8;1;1;
202300048222;155594999;A01;2;7;0;2;1;19;1;
202300048222;155595002;B01;1;7;0;2;8;1;1;
202300048223;155595000;B01;2;33;0;2;7;21;1;
202300048223;155595003;A01;2;2;0;2;1;13;1;
202300048224;155594995;A01;1;31;0;2;3;3;1;
202300048224;155594997;B01;1;10;0;2;5;1;1;
202300048225;155594994;A01;2;7;0;2;2;1;1;
202300048225;155594998;B01;1;7;0;2;3;1;1;
202300048226;155594990;A01;1;7;4;2;1;0;1;
202300048226;155594991;C01;1;7;3;2;8;0;1;
202300048226;155594992;B01;1;7;0;2;1;0;1;
202300048227;155594988;A01;2;7;4;2;8;1;1;
202300048227;155594989;Z01;2;15;0;2;0;0;0;
202300048228;155594986;B01;1;7;4;2;8;11;1;
202300048228;155594987;A01;1;32;4;2;1;3;1;
202300048229;155594993;A01;2;7;3;2;1;21;1;
202300048229;155594996;B01;2;7;0;2;5;9;1;
202300048230;155594984;A01;1;10;0;2;1;2;1;
202300048230;155594985;B01;1;7;0;2;4;2;1;
202300048231;155594982;A01;2;7;2;0;7;1;1;
202300048232;155594981;A01;3;7;1;0;6;9;1;
202300048233;155594980;A01;1;7;3;2;1;2;1;
202300048233;155594983;B01;1;7;3;2;4;2;1;
202300048234;155594976;A01;0;7;0;2;1;1;1;
202300048234;155594979;B01;0;10;0;2;1;0;1;
202300048235;155594973;B01;1;7;0;2;4;0;0;
202300048235;155594975;A01;1;10;0;2;4;0;0;
202300048235;155594978;C01;1;10;0;2;1;0;0;
202300048236;155594972;A01;2;7;0;2;1;2;1;
202300048236;155594974;B01;2;7;0;2;4;2;1;
202300048236;155594977;C01;2;7;0;2;4;2;1;
202300048237;155594967;C01;1;10;0;2;1;1;1;
202300048237;155594969;A01;1;7;0;2;4;1;2;
202300048237;155594971;B01;1;7;0;2;1;1;1;
202300048238;155594968;A01;2;7;9;9;1;1;1;
202300048239;155594965;A01;1;10;0;2;3;1;1;
202300048239;155594966;B01;2;33;0;2;3;1;1;
202300048240;155594964;A01;2;7;1;0;9;1;0;
202300048241;155594963;D01;3;37;9;1;5;20;1;1.0
202300048242;155594959;A01;2;7;0;2;3;11;1;
202300048242;155594962;B01;1;33;0;2;3;1;1;
202300048243;155594958;B01;2;10;0;2;3;15;1;
202300048243;155594961;A01;2;32;0;2;3;17;1;
202300048244;155594957;B01;3;50;0;2;1;25;3;
202300048244;155594960;A01;2;7;0;2;7;9;1;
202300048245;155594953;A01;2;33;0;1;5;1;1;
202300048246;155594952;B01;3;7;0;2;2;23;0;
202300048246;155594955;A01;1;7;0;2;1;1;0;
202300048247;155594954;B01;3;7;0;2;1;1;1;
202300048247;155594956;A01;3;10;0;2;8;19;1;
202300048248;155594949;A01;3;10;0;1;2;1;1;
202300048249;155594948;A01;3;2;0;2;1;1;1;
202300048249;155594950;B01;3;7;0;2;3;15;1;
202300048250;155594947;A01;2;2;0;2;8;1;1;
202300048250;155594951;B01;1;7;0;2;1;1;1;
202300048251;155594945;A01;1;7;0;2;2;21;1;
202300048251;155594946;B01;2;10;0;2;3;21;1;
202300048252;155594944;A01;1;7;0;0;2;1;1;
202300048253;155594941;B01;2;31;0;2;8;1;1;
202300048253;155594943;A01;1;7;0;2;1;15;1;
202300048254;155594940;A01;2;33;0;2;1;1;1;
202300048254;155594942;B01;2;7;0;2;5;15;1;
202300048255;155594938;B01;1;7;0;2;3;1;1;
202300048255;155594939;A01;2;7;0;2;3;15;1;
202300048256;155594935;A01;0;7;0;2;4;26;1;
202300048256;155594937;B01;0;32;0;2;2;2;1;
202300048257;155594932;A01;1;7;0;2;7;15;1;
202300048257;155594934;B01;2;33;0;2;1;1;1;
202300048258;155594930;A01;2;7;0;2;6;15;0;
202300048258;155594933;B01;2;31;0;2;6;15;0;
202300048259;155594931;A01;3;7;0;1;0;1;3;
202300048260;155594926;B01;2;7;0;2;3;9;1;
202300048260;155594929;A01;1;33;0;2;1;9;6;
202300048261;155594925;A01;1;7;0;2;2;1;1;
202300048261;155594927;B01;1;7;0;2;1;1;1;
202300048262;155594922;A01;2;7;0;2;6;15;1;
202300048262;155594923;B01;2;33;0;2;1;3;1;
202300048263;155594919;C01;2;7;0;2;1;1;1;
202300048263;155594920;B01;1;7;0;2;1;13;1;
202300048263;155594921;A01;1;15;0;2;5;14;1;
202300048264;155594916;A01;2;10;0;2;1;2;1;
202300048264;155594918;B01;2;7;0;0;4;23;3;
202300048265;155594914;A01;2;7;0;2;1;1;1;
202300048265;155594917;B01;2;7;0;2;5;1;1;
202300048266;155594911;C01;3;7;0;2;1;2;1;
202300048266;155594913;B01;3;7;0;2;4;1;1;
202300048266;155594915;A01;3;7;0;0;4;1;1;
202300048267;155594910;B01;3;7;0;9;2;2;1;
202300048267;155594912;A01;3;1;0;0;8;1;5;
202300048268;155594907;A01;1;7;0;1;1;23;1;
202300048268;155594908;B01;1;7;0;2;3;2;1;
202300048269;155594909;A01;1;30;0;0;1;1;1;
202300048270;155594904;B01;2;7;0;2;3;26;1;
202300048270;155594905;A01;1;10;0;2;1;1;1;
202300048271;155594901;A01;1;7;0;2;2;15;1;
202300048271;155594902;B01;2;1;0;2;1;1;5;
202300048272;155594899;A01;2;33;0;0;8;1;1;
202300048273;155594898;A01;1;7;0;2;1;1;1;
202300048273;155594900;B01;2;7;0;2;1;13;1;
202300048274;155594897;A01;1;7;6;0;1;1;1;
202300048275;155594896;A01;3;7;14;0;2;14;1;
202300048276;155594893;A01;2;33;0;2;0;1;1;
202300048276;155594895;B01;1;7;0;2;3;1;1;
202300048277;155594892;A01;3;31;0;2;1;2;1;
202300048277;155594894;B01;3;7;0;0;8;13;1;
202300048278;155594888;A01;1;32;0;1;7;1;1;
202300048279;155594889;A01;3;7;0;2;2;9;1;
202300048279;155594891;B01;3;50;0;2;4;19;3;
202300048280;155594887;A01;1;7;0;2;1;1;1;
202300048280;155594890;B01;2;32;0;2;1;5;1;
202300048281;155594882;A01;1;7;0;2;2;1;1;
202300048281;155594884;B01;1;10;0;2;3;15;1;
202300048282;155594880;A01;1;7;0;0;5;15;1;
202300048282;155594883;B01;2;1;0;2;5;1;5;
202300048283;155594879;B01;1;7;0;2;2;1;1;
202300048283;155594881;A01;2;7;15;2;2;5;1;
202300048284;155594876;B01;1;7;0;2;1;1;1;
202300048284;155594878;A01;2;7;0;2;1;5;1;
202300048285;155594874;Z01;3;7;0;1;1;1;1;
202300048286;155594875;B01;1;2;0;2;1;1;1;
202300048286;155594877;A01;2;10;0;2;1;15;1;
202300048287;155594870;B01;1;1;0;2;8;19;5;
202300048287;155594873;A01;1;32;0;2;2;1;1;
202300048288;155594869;A01;1;7;0;2;3;15;1;
202300048288;155594871;B01;1;33;0;2;1;13;1;
202300048289;155594867;A01;1;7;1;0;2;14;1;
202300048290;155594866;A01;3;7;0;2;3;16;1;
202300048290;155594868;B01;3;0;0;2;9;1;1;
202300048291;155594865;A01;3;1;0;0;0;0;5;
202300048292;155594861;A01;3;7;0;2;1;2;1;
202300048292;155594863;B01;3;7;0;2;4;2;3;
202300048293;155594859;B01;0;33;0;2;7;1;1;
202300048293;155594864;A01;1;7;0;2;8;9;1;
202300048294;155594856;A01;2;33;0;2;7;17;1;
202300048294;155594858;B01;1;7;0;2;3;1;1;
202300048294;155594860;C01;2;7;0;2;8;1;1;
202300048294;155594862;D01;2;7;0;2;8;1;1;
202300048295;155594854;A01;2;7;0;2;1;13;1;
202300048295;155594857;B01;1;10;0;2;1;1;1;
202300048296;155594855;A01;0;7;0;1;2;12;1;
202300048297;155594853;A01;1;31;16;9;1;1;1;
202300048298;155594851;A01;2;7;4;0;2;1;1;
202300048299;155594850;A01;3;7;0;2;3;1;1;
202300048299;155594852;B01;3;7;0;2;3;15;1;
202300048300;155594848;A01;1;7;13;0;3;16;1;
202300048301;155594847;Z01;3;7;0;2;1;2;0;
202300048301;155594849;B01;3;50;0;2;4;0;3;
202300048302;155594846;A01;1;32;14;0;1;9;0;
202300048303;155594843;A01;2;2;0;2;7;10;1;
202300048303;155594845;B01;1;7;0;2;1;1;1;
202300048304;155594842;B01;2;7;0;2;1;1;1;
202300048304;155594844;A01;1;7;0;2;1;15;1;
202300048305;155594840;A01;1;7;0;2;5;15;1;
202300048305;155594841;B01;2;7;0;2;1;1;1;
202300048306;155594838;A01;0;39;0;1;1;1;3;
202300048307;155594837;A01;2;7;0;2;3;9;1;
202300048307;155594839;B01;3;80;0;2;7;1;3;
202300048308;155594835;A01;1;7;0;2;1;1;1;
202300048308;155594836;B01;3;1;0;2;8;19;5;
202300048309;155594831;B01;1;50;0;0;6;1;3;
202300048309;155594833;A01;1;10;0;2;2;1;1;
202300048310;155594832;B01;2;13;0;2;5;15;1;
202300048310;155594834;A01;1;31;0;2;1;19;1;
202300048311;155594829;B01;2;2;0;2;0;1;1;
202300048311;155594830;A01;1;7;0;2;0;15;1;
202300048312;155594827;A01;3;7;0;1;4;24;0;
202300048313;155594826;A01;3;7;0;0;5;1;1;
202300048313;155594828;Z01;3;7;0;2;1;19;1;
202300048314;155594824;A01;1;7;0;1;1;1;1;
202300048315;155594820;A01;1;43;0;2;2;3;1;
202300048315;155594821;B01;1;7;0;2;8;1;1;
202300048316;155594819;B01;1;30;0;2;1;9;1;
202300048316;155594823;A01;1;7;0;2;1;15;1;
202300048317;155594817;A01;3;10;0;0;9;1;1;
202300048318;155594816;B01;1;30;0;2;1;9;1;
202300048318;155594818;A01;1;7;0;2;3;9;1;
202300048319;155594812;A01;2;7;3;0;3;14;1;
202300048320;155594810;B01;2;33;0;2;1;3;1;
202300048320;155594813;C01;2;7;0;2;1;23;1;
202300048320;155594815;A01;2;10;0;2;6;11;1;
202300048321;155594811;A01;1;7;0;2;4;4;1;
202300048321;155594814;B01;1;80;0;2;1;1;3;
202300048322;155594808;A01;1;7;0;1;1;1;1;
202300048323;155594806;B01;1;7;0;2;1;1;1;
202300048323;155594809;A01;1;7;0;2;0;5;1;
202300048324;155594804;A01;1;7;0;2;6;18;1;
202300048324;155594807;B01;1;7;0;2;2;1;1;
202300048325;155594803;A01;2;33;0;2;0;3;1;
202300048325;155594805;B01;2;7;0;2;0;11;1;
202300048326;155594800;A01;1;7;0;1;1;1;1;
202300048327;155594798;B01;3;2;0;2;1;1;0;
202300048327;155594801;A01;0;7;0;2;3;11;0;
202300048328;155594799;A01;2;10;0;2;1;2;1;
202300048328;155594802;B01;2;7;0;2;4;2;1;
202300048329;155594793;A01;2;7;8;0;1;26;1;
202300048330;155594796;A01;2;33;4;0;3;13;1;
202300048331;155594792;A01;2;7;0;2;2;14;1;
202300048331;155594795;B01;2;33;0;2;3;1;1;
202300048331;155594797;C01;2;99;0;2;5;23;1;
202300048332;155594790;B01;0;7;0;2;1;1;1;
202300048332;155594794;A01;3;7;0;2;8;19;1;
202300048333;155594789;A01;1;1;0;2;2;13;5;
202300048333;155594791;Z01;1;7;0;2;0;0;0;
202300048334;155594787;A01;1;33;0;0;1;3;1;
202300048335;155594785;A01;0;7;8;0;3;13;1;
202300048335;155594788;B01;1;7;0;2;3;1;1;
202300048336;155594784;A01;1;7;0;2;4;2;1;
202300048336;155594786;B01;1;7;0;2;1;1;1;
202300048337;155594782;A01;1;3;2;0;1;14;1;
202300048338;155594781;B01;1;7;0;2;7;2;1;
202300048338;155594783;A01;2;33;0;2;8;13;1;
202300048339;155594778;A01;3;1;0;2;8;16;5;
202300048339;155594780;B01;3;7;0;2;3;1;1;
202300048340;155594776;A01;1;33;3;0;7;3;1;
202300048341;155594777;Z01;1;7;0;2;5;16;1;
202300048341;155594779;B01;1;30;0;2;3;1;1;
202300048342;155594772;Y01;0;1;0;2;1;2;5;
202300048342;155594774;A01;0;10;0;2;5;1;1;
202300048343;155594770;A01;1;7;4;0;9;1;1;
202300048344;155594771;B01;1;31;0;2;2;1;1;
202300048344;155594775;A01;1;7;0;2;3;19;1;
202300048345;155594769;A01;3;7;0;1;1;2;1;
202300048346;155594763;A01;1;7;6;0;1;19;1;
202300048347;155594761;A01;1;1;0;2;1;1;5;
202300048347;155594765;B01;1;7;0;2;3;1;1;
202300048348;155594759;A01;3;7;0;1;3;1;1;
202300048349;155594755;A01;2;10;0;2;1;1;1;
202300048349;155594758;C01;2;10;0;2;4;23;1;
202300048349;155594760;B01;2;7;0;2;4;23;1;
202300048350;155594756;B01;1;7;0;2;4;2;1;
202300048350;155594762;C01;1;7;0;2;4;2;1;
202300048350;155594766;A01;1;14;0;2;1;2;1;
202300048351;155594754;B01;2;1;0;2;7;1;5;
202300048351;155594757;A01;2;10;0;2;8;22;1;
202300048352;155594753;B01;0;7;0;0;7;26;0;
202300048352;155594767;A01;0;7;0;0;1;9;0;
202300048353;155594752;A01;3;30;0;1;0;0;1;
202300048354;155594748;A01;1;7;0;2;8;19;1;
202300048354;155594750;B01;1;7;0;2;8;19;1;
202300048355;155594749;A01;2;7;0;2;7;12;1;
202300048355;155594751;B01;2;31;0;2;1;1;1;
202300048356;155594745;A01;2;7;0;1;1;2;0;
202300048357;155594747;A01;2;7;0;1;2;5;2;
202300048358;155594744;B01;3;1;0;2;1;1;5;
202300048358;155594746;A01;3;7;0;2;1;15;1;
202300048359;155594741;B01;2;32;0;2;1;1;1;
202300048359;155594743;A01;1;7;0;2;5;15;1;
202300048360;155594739;A01;1;33;0;2;1;12;1;
202300048360;155594742;B01;1;7;0;2;5;1;1;
202300048361;155594738;A01;2;1;0;2;1;1;5;
202300048361;155594740;B01;3;1;0;2;4;1;5;
202300048362;155594734;A01;1;7;0;2;1;1;1;
202300048362;155594737;B01;1;7;0;2;4;23;1;
202300048363;155594732;B01;1;7;1;0;1;1;1;
202300048363;155594735;A01;1;7;0;2;4;23;1;
202300048364;155594730;B01;3;33;0;2;5;15;1;
202300048364;155594736;Z01;3;7;0;2;2;15;0;
202300048365;155594728;B01;2;10;0;2;2;2;1;
202300048365;155594731;C01;2;7;0;2;7;1;1;
202300048365;155594733;A01;2;7;4;2;6;1;1;
202300048366;155594727;A01;3;7;0;1;1;1;1;
202300048367;155594725;B01;1;31;0;2;1;1;1;
202300048367;155594726;A01;1;10;0;2;5;15;1;
202300048368;155594724;B01;3;7;0;2;3;15;1;
202300048368;155594729;A01;3;33;0;2;1;1;1;
202300048369;155594720;A01;1;7;0;2;4;26;1;
202300048369;155594722;B01;1;10;0;2;2;1;1;
202300048370;155594719;B01;1;7;0;2;1;1;1;
202300048370;155594723;A01;1;7;0;2;1;26;1;
202300048371;155594717;A01;2;1;0;2;1;18;5;
202300048371;155594721;Z01;2;7;0;2;7;22;0;
202300048372;155594715;B01;2;80;0;2;4;1;3;
202300048372;155594718;A01;2;7;0;2;1;2;1;
202300048373;155594714;B01;2;7;0;2;3;1;1;
202300048373;155594716;A01;1;7;0;2;8;1;1;
202300048374;155594710;B01;1;1;0;0;4;1;5;
202300048374;155594713;A01;1;7;0;2;1;1;1;
202300048375;155594712;A01;2;7;1;0;2;14;1;
202300048376;155594707;B01;1;7;0;2;7;12;2;
202300048376;155594711;A01;1;30;0;2;1;18;1;
202300048377;155594706;A01;0;7;0;2;8;15;0;
202300048377;155594709;B01;0;33;0;2;1;17;0;
202300048378;155594705;A01;1;7;0;2;7;15;1;
202300048378;155594708;B01;2;7;0;2;1;1;1;
202300048379;155594701;B01;2;10;0;2;0;16;1;
202300048379;155594703;A01;2;2;0;2;0;18;1;
202300048380;155594700;A01;2;30;0;2;8;13;1;
202300048380;155594704;B01;2;10;0;2;7;1;1;
202300048381;155594698;A01;1;7;0;1;1;1;1;
202300048382;155594699;A01;2;33;0;2;1;1;1;
202300048382;155594702;Z01;1;30;0;2;5;19;1;
202300048383;155594691;A01;3;7;0;2;1;2;1;
202300048383;155594695;B01;3;10;0;2;4;2;1;
202300048384;155594690;A01;3;7;0;2;2;15;1;
202300048384;155594693;B01;3;32;0;2;1;21;1;
202300048385;155594689;A01;3;7;0;1;1;1;1;
202300048386;155594688;A01;1;7;0;2;1;1;1;
202300048386;155594692;B01;0;7;0;2;7;1;1;
202300048387;155594687;B01;1;7;0;2;1;1;1;
202300048387;155594694;A01;1;1;0;2;8;1;5;
202300048388;155594685;A01;1;7;0;0;9;1;1;
202300048389;155594684;A01;3;7;0;2;1;1;1;
202300048389;155594686;B01;3;1;0;2;4;15;5;
202300048390;155594680;A01;2;7;0;2;3;15;1;
202300048390;155594683;B01;1;2;0;2;1;1;1;
202300048391;155594682;A01;2;50;0;0;1;21;3;
202300048392;155594677;A01;1;7;0;2;2;2;1;
202300048392;155594679;B01;1;1;0;2;4;2;5;
202300048393;155594678;B01;3;33;0;2;5;0;1;
202300048393;155594681;A01;3;7;0;2;4;9;2;
202300048394;155594673;A01;1;7;0;2;1;15;1;
202300048394;155594676;B01;1;33;0;2;2;1;1;
202300048395;155594672;A01;1;7;0;2;1;17;1;
202300048395;155594675;B01;2;7;0;2;1;1;1;
202300048396;155594674;A01;1;50;15;0;1;1;3;
202300048397;155594671;A01;0;7;0;0;1;1;1;
202300048398;155594667;A01;1;7;0;2;0;0;1;
202300048398;155594670;B01;1;1;0;2;0;0;0;
202300048399;155594666;A01;2;33;0;2;1;2;1;
202300048399;155594668;B01;2;7;0;2;4;1;1;
202300048400;155594665;A01;1;80;0;2;1;1;3;
202300048400;155594669;B01;1;7;0;2;3;1;1;
202300048401;155594660;B01;1;40;0;2;1;1;3;
202300048401;155594664;A01;1;7;0;4;8;15;1;
202300048402;155594659;B01;1;7;0;0;8;1;1;
202300048402;155594663;A01;2;10;0;0;3;9;1;
202300048403;155594658;A01;1;7;0;2;8;20;1;
202300048403;155594662;B01;1;10;0;2;2;1;1;
202300048404;155594657;A01;1;2;1;0;1;16;1;
202300048405;155594655;A01;2;33;0;2;3;11;1;
202300048405;155594656;B01;1;7;0;2;3;1;1;
202300048405;155594661;C01;1;7;0;2;3;1;1;
202300048406;155594650;A01;2;37;1;2;3;17;1;1.0
202300048406;155594653;B01;1;7;0;2;1;1;1;
202300048407;155594648;B01;0;33;0;2;7;1;1;
202300048407;155594651;A01;0;10;0;2;1;10;1;
202300048408;155594647;B01;1;33;0;2;1;1;0;
202300048408;155594654;A01;2;7;0;2;8;1;0;
202300048409;155594646;B01;3;1;0;2;1;1;5;
202300048409;155594652;A01;3;7;0;2;6;9;1;
202300048410;155594645;A01;3;7;0;2;3;9;1;
202300048410;155594649;B01;2;30;0;2;1;1;1;
202300048411;155594640;B01;2;50;0;2;1;1;3;
202300048411;155594644;A01;2;7;0;2;3;9;1;
202300048412;155594638;A01;3;7;0;1;2;16;1;
202300048413;155594639;A01;1;33;0;2;8;0;1;
202300048413;155594641;B01;1;7;0;2;2;0;3;
202300048414;155594637;A01;0;10;0;2;1;2;1;
202300048414;155594642;B01;0;7;0;2;6;1;1;
202300048415;155594636;A01;3;7;0;2;3;16;1;
202300048415;155594643;B01;1;1;0;2;1;1;5;
202300048416;155594633;A01;2;33;1;1;1;0;1;
202300048417;155594632;A01;3;3;0;2;7;1;1;
202300048417;155594635;B01;0;1;0;2;1;25;5;
202300048418;155594629;B01;2;7;0;2;1;1;1;
202300048418;155594634;A01;1;7;0;2;1;13;1;
202300048419;155594628;A01;1;7;0;2;1;13;1;
202300048419;155594631;B01;2;1;0;2;8;1;5;
202300048420;155594627;A01;1;33;0;4;8;15;1;
202300048420;155594630;B01;1;40;0;2;7;1;3;
202300048421;155594623;B01;1;10;0;2;8;2;1;
202300048421;155594626;A01;1;33;4;2;7;2;1;
202300048422;155594621;B01;1;7;0;2;8;15;1;
202300048422;155594624;A01;1;33;0;2;0;17;1;
202300048423;155594619;B01;1;2;0;2;1;9;1;
202300048423;155594622;A01;2;7;0;2;8;1;1;
202300048424;155594618;A01;0;7;0;2;1;1;1;
202300048424;155594620;B01;0;2;0;2;2;1;1;
202300048425;155594617;A01;3;30;0;0;0;0;0;
202300048426;155594616;Z01;0;7;0;1;1;1;1;
